parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[109],-0.23539440346482693,-0.2351195493819831,0.05663218874170651,-0.32905354018184624,-0.2936319585226729,-0.17690679556067265,-0.14290984514976457
pt_residuals[10],0.13007767783203186,0.12991847771479054,0.06142911719616201,0.029514741547066084,0.06635022686766169,0.1935267515903773,0.23129236713608972
pt_residuals[110],-0.1234528589285616,-0.12266885786250253,0.05280330489563095,-0.211269559599315,-0.17755144883518637,-0.06909596113870316,-0.037597010851416285
pt_residuals[111],-0.07442867779393166,-0.07397325480908123,0.055541871438701144,-0.1662747364328422,-0.1316088688433284,-0.017497835265730826,0.015949424169915648
pt_residuals[112],0.22975503283962695,0.23038554410817091,0.056679106470832324,0.13564640335746417,0.17157491958907678,0.2875908637482939,0.3218151098369888
pt_residuals[11],-0.08906526983078532,-0.08933806554038859,0.054707861543028556,-0.1789683087941229,-0.14537156250059363,-0.032462580101155394,7.862446394455197e-4
pt_residuals[12],0.03924351316465735,0.039689529722977124,0.06614471929837479,-0.06970810393981541,-0.02895362356153324,0.1073857343204292,0.14726131637797385
pt_residuals[13],-0.021719822262566277,-0.021785417577717847,0.06571072116946573,-0.12883295230062278,-0.08963324203329998,0.04649511881304636,0.08720774999197299
pt_residuals[14],0.4234594257924044,0.42391930146766316,0.06495748803331546,0.316746123176646,0.3558533449456934,0.490028105145427,0.5300057166704393
pt_residuals[15],0.22467754748771493,0.22452234219114386,0.061887321434827086,0.12259070278960547,0.16054581410470142,0.2890804454908065,0.32710295521371313
pt_residuals[16],0.16168073967161656,0.16144062819367289,0.06449691484761944,0.05662911790219791,0.09492264414071233,0.22843075458436113,0.2684174322217463
pt_residuals[17],0.3278175109192836,0.3277779142386167,0.05528376527743028,0.23708124180819728,0.2707016951832252,0.38491045735785345,0.41876319925964545
pt_residuals[18],0.16194628064997926,0.1623857640037229,0.05130143694190993,0.0770208260321565,0.10894225267366642,0.21459606767865147,0.24592679132374548
pt_residuals[19],-0.001228185754375931,-8.746783326923913e-4,0.04509341307270697,-0.07587467776841762,-0.0477093148047412,0.044904034216243054,0.07190326048385312
pt_residuals[1],0,0,0,0,0,0,0
pt_residuals[20],0.09262797977952811,0.09254489674571886,0.05622704931331332,3.498000159218652e-4,0.03503745177321334,0.1506656304014654,0.18477455928672365
pt_residuals[21],0.10012927747486448,0.1000186947067328,0.05432683966549122,0.011190495655839327,0.04409224078343961,0.15645800725231918,0.1896313109766217
pt_residuals[22],0.11800222552300012,0.11796148997764944,0.05557673994225313,0.02675623634410021,0.060781010583547075,0.1756181645931285,0.20905734740548249
pt_residuals[23],-0.03853763149147607,-0.038925795110870964,0.0536102316431421,-0.12678393600530483,-0.09371991184111135,0.016688800092179764,0.04997042533320056
pt_residuals[24],7.604747215695191e-4,2.5043949197328663e-4,0.055914132256799975,-0.09065748301329928,-0.05695484154469196,0.05859166880922999,0.09310302375865911
pt_residuals[25],0.08736611891087077,0.08714711154413496,0.0508296277395331,0.0044786630878715,0.03501188348317322,0.13956469182344666,0.17134073300815839
pt_residuals[26],0.026139348781826225,0.0260042123641141,0.05471815328141501,-0.0634131959398435,-0.030477689138569013,0.08264507123171179,0.1157863246558009
pt_residuals[27],-0.11071992066391116,-0.11078688500526163,0.05018724339343963,-0.19334252269150973,-0.1624746134321906,-0.058787842097745055,-0.027960861475603328
pt_residuals[28],-0.07572542595532455,-0.07615749666458632,0.059213966446070534,-0.1721634171981534,-0.13639205663619414,-0.014773097833273758,0.021235935968982798
pt_residuals[29],0.13939388782603604,0.13948187862795547,0.05897596638713287,0.041760445879563325,0.07864123759397608,0.20023297641110593,0.23626152305921808
pt_residuals[2],0,0,0,0,0,0,0
pt_residuals[30],-0.15472645328888648,-0.15434391724183516,0.05548514608537302,-0.24663791410588204,-0.2123797702222693,-0.09797669067188323,-0.06455459603125549
pt_residuals[31],-0.16407452204243567,-0.16406254349304805,0.05274409301134869,-0.25012406584968333,-0.21880190415762624,-0.10980261093404808,-0.07702814345176816
pt_residuals[32],-0.14987814275618305,-0.14996735264663769,0.05183990848874043,-0.2354757240240662,-0.20345710202786946,-0.09640329193691763,-0.06471759762930102
pt_residuals[33],-0.05662929793904402,-0.056356828673637394,0.04467560807634461,-0.130345492187245,-0.10259428428786363,-0.010878244925504325,0.016633519983618058
pt_residuals[34],0.008303691378925025,0.008183772130347655,0.04256396112567508,-0.06170174836199778,-0.035415096526025966,0.05205669043453431,0.07845371939413406
pt_residuals[35],0.0685911486114024,0.06837390542430644,0.046330184590662966,-0.007266562360425005,0.02059368882323622,0.116386870691136,0.14542535182133895
pt_residuals[36],-0.13926157573057354,-0.13938322493418598,0.04578532004364168,-0.21420899395103876,-0.18633726040861592,-0.09212470867579961,-0.06433268278186764
pt_residuals[37],-0.22410198474755977,-0.2238989383059199,0.04850806932163538,-0.3044027121616754,-0.27423595743821416,-0.17389593381399335,-0.14468696117191124
pt_residuals[38],-0.2409766945526707,-0.24092504821183536,0.05103017271773844,-0.3246377399405967,-0.2938232714934711,-0.18807247413059158,-0.15711294510102447
pt_residuals[39],0.007983585629520265,0.007988831461662405,0.052167673170635316,-0.07841209899479573,-0.045941721345389167,0.06189194966797679,0.09378699302456774
pt_residuals[3],0,0,0,0,0,0,0
pt_residuals[40],0.02200132298924006,0.02229274819230992,0.05419666886552539,-0.06745786825564971,-0.03406184806393566,0.07824547645700741,0.10996080072267109
pt_residuals[41],0.20498365837470245,0.20553983377928636,0.05615865329542551,0.11133147370237634,0.14710267819421738,0.26286715913828657,0.2961171307033548
pt_residuals[42],0.18218489012173816,0.18201015494440137,0.05747779106750953,0.08732828624164785,0.12327046157593222,0.24155470015068992,0.27678902694250557
pt_residuals[43],0.17560237504109513,0.17677977664472144,0.05314241359985356,0.08652780499723466,0.12029779457856705,0.23017842486761592,0.2614414879124213
pt_residuals[44],0.2580653954933775,0.25875722567627313,0.05723137810785741,0.1630119640668498,0.19885501646058615,0.3167003706817189,0.35134742213473685
pt_residuals[45],-0.2579855634907024,-0.2570475692916044,0.05720869429075203,-0.353490679038624,-0.31717801376952237,-0.1989816019613464,-0.1655213272080433
pt_residuals[46],0.1341038301013417,0.13369160211586517,0.09648054234070291,-0.023460733871574765,0.03441499596278791,0.23469754472168372,0.2924653661773285
pt_residuals[47],-0.05095837687086884,-0.051998112202348346,0.09887169175034437,-0.2139729369216317,-0.15334594725118894,0.05157723595421464,0.11187365425180472
pt_residuals[48],-0.023459419279399835,-0.02347899400253295,0.10023911332854465,-0.18782851455003882,-0.12620779154560577,0.08028211744278702,0.14181666461920248
pt_residuals[49],-0.0635428319803544,-0.06321910549971244,0.09648933255364887,-0.22294360753322945,-0.16281833024418885,0.03643944549716729,0.09476611292859066
pt_residuals[4],0,0,0,0,0,0,0
pt_residuals[50],0.126852296224124,0.12692709020965687,0.10494599800578695,-0.04547089151762943,0.01851121796439985,0.2354478998493241,0.29879016899378624
pt_residuals[51],-0.2870454410654962,-0.28673807207944985,0.0984612195095706,-0.44833363996374165,-0.38928338674618873,-0.18516244187295808,-0.12584133477633103
pt_residuals[52],-0.02665582180671007,-0.02591995792712093,0.09711396304632272,-0.18633017970420482,-0.12603791308454623,0.07322624682946531,0.13276916028694669
pt_residuals[53],-0.12561209463572323,-0.12562834593512073,0.09772603097626094,-0.28695941668517655,-0.22651730461414882,-0.025489941621366627,0.03435600163028162
pt_residuals[54],0.06716299351917421,0.06775675632571732,0.10577677086618702,-0.1057761797486596,-0.04209024884960947,0.17588965557447286,0.2413264161534081
pt_residuals[55],0.0924723165554254,0.0922502955583861,0.07178993120197392,-0.02567782488958095,0.018160684325281132,0.16713612943172032,0.21102177770925362
pt_residuals[56],-0.2724897202160182,-0.2727433986522343,0.06978585113442977,-0.38692248054271133,-0.34454486622311975,-0.20027492338125974,-0.15731437217601377
pt_residuals[57],-0.02492065867068846,-0.025301751426965502,0.05864205888595439,-0.12053346919301168,-0.0855397401054542,0.035873004237069725,0.07167551892673937
pt_residuals[58],-0.2545000068523297,-0.2546463821927703,0.06010417472116623,-0.3530240150711158,-0.31716460155930626,-0.19265582141909424,-0.15495767390845533
pt_residuals[59],-0.1228339445226908,-0.1230377620869651,0.05912515158335588,-0.21987430847212455,-0.1834930578488637,-0.061828194643297245,-0.025765054237864727
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.006572682453906591,0.00687354358346054,0.057724642486360195,-0.08854715202624956,-0.05314153505338509,0.06572750330532356,0.10129081538230719
pt_residuals[61],-0.14808966310220706,-0.1479202196931732,0.0618109336492695,-0.2507023721134628,-0.21196948629507945,-0.08454337279298912,-0.04716728363874202
pt_residuals[62],-0.08939791846613862,-0.08928844906406208,0.06146264385136334,-0.19107691034823363,-0.15292943732678632,-0.025909673110111584,0.011382470378069108
pt_residuals[63],-0.07329970940863002,-0.07338318020498552,0.05875982242666394,-0.16942221622365258,-0.1333715680600864,-0.012746783067819494,0.022330368705527327
pt_residuals[64],0.18991439627242135,0.1898800078273502,0.053514204067814763,0.1015642883890344,0.13529949983259834,0.24518635253684568,0.27767805373524507
pt_residuals[65],0.2234834094351727,0.22341643076542528,0.05687100781000955,0.12952170244066524,0.1648794084815676,0.2818774354354727,0.3164812185272077
pt_residuals[66],-0.017448848933989153,-0.017721640264768967,0.05383771518022658,-0.105236139370677,-0.07268416326838445,0.03818814543801212,0.0713070065068515
pt_residuals[67],0.1853195953875252,0.18516204995364688,0.056849956972185645,0.09159114303058784,0.12685241655206705,0.24383823412756442,0.27839083025351735
pt_residuals[68],-0.12613127632549043,-0.12615927705870567,0.054427427559348665,-0.2148209630967991,-0.18199610721054582,-0.06979931881067102,-0.03677356219569633
pt_residuals[69],0.12934563024644835,0.12929046470798156,0.0546334501277638,0.04003644506985059,0.07312608195948211,0.18546224060697175,0.21935075641826668
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.10423215454210165,0.10415372508381168,0.05689506690853021,0.010888163373957625,0.04601832144002389,0.16278207593936495,0.19784336773524247
pt_residuals[71],0.1668632749530444,0.1663322516082199,0.05657070169732386,0.0741035070789811,0.10831357891713964,0.2252588281219422,0.26051019883508453
pt_residuals[72],-0.11608851740379388,-0.11607705405791924,0.05391486838932758,-0.20525459976027735,-0.1718089385480142,-0.06022033556758666,-0.02764841529602429
pt_residuals[73],0.08682506101678426,0.08666952485086987,0.05799171603359932,-0.008272579299809233,0.02727357930987305,0.14637490503872588,0.18223203595672044
pt_residuals[74],-0.2078866111288209,-0.2075485429606072,0.05755795828176277,-0.3024307302001311,-0.2676921503929006,-0.1484161338399143,-0.11410127069559349
pt_residuals[75],-1.8982737561895472e-4,1.3808370911971846e-5,0.05186576637166314,-0.08576204058726873,-0.05377038506652925,0.053208073559750504,0.08462018027613458
pt_residuals[76],-0.17561718006819332,-0.1758614870123873,0.05038378028915018,-0.258108571738759,-0.2274792259268453,-0.12382561416884412,-0.0928108154874164
pt_residuals[77],-0.024422279053908154,-0.024563554257605008,0.05087456248669487,-0.10775380270532701,-0.07667449988492253,0.027889336773950515,0.059516302012609774
pt_residuals[78],0.004942128838749848,0.005595887699057361,0.06353524721762033,-0.10012891514952246,-0.06073396429040564,0.07041270375055562,0.10844928457230837
pt_residuals[79],0.08089013271115998,0.08105402455270233,0.06061410394801867,-0.018687256098718578,0.018357771861062848,0.14354823363217492,0.1801823182921556
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],-0.10293736554140848,-0.10294348553318478,0.056633984208116786,-0.19603354084965618,-0.16148640795865282,-0.04427797430553978,-0.010538837976786215
pt_residuals[81],-0.022140241508814096,-0.022085020412885487,0.05719857169331902,-0.11588072749406779,-0.08076861808263924,0.03667902408698383,0.07110429812216804
pt_residuals[82],0.036191707702863424,0.03632563397441774,0.05311514684515946,-0.05089704792510245,-0.018672229902699546,0.09080676280933751,0.12332767001694765
pt_residuals[83],-0.05936039887226872,-0.059795409649927106,0.04342925937553053,-0.12994764944127832,-0.10389024944108277,-0.014424672375276084,0.012652866820932702
pt_residuals[84],-0.01669744833844037,-0.016971968332013337,0.0453853664634368,-0.09032858422201895,-0.06367835858484047,0.030252327998126168,0.05847630323561669
pt_residuals[85],-6.718439944163227e-4,-8.323815513350818e-4,0.04768454291233646,-0.07861875128942673,-0.04991230278764705,0.04871837455437003,0.07789836078155844
pt_residuals[86],-0.16307554578001976,-0.16316304266500792,0.05082003827081535,-0.24619916979131684,-0.21576930084805784,-0.11061973497483005,-0.07897339320541852
pt_residuals[87],-0.09251940504427683,-0.09290692774087439,0.04588449894962948,-0.16721092573775614,-0.13990895071006623,-0.044797541528242446,-0.016425017736907317
pt_residuals[88],-0.09204645958098136,-0.09239454553358656,0.04475155722573084,-0.16483767812084338,-0.13851190870492486,-0.045805467594676665,-0.017217668959597282
pt_residuals[89],-0.08818112370871055,-0.08871250540751108,0.04429871414736374,-0.1599396001341853,-0.1338308829760413,-0.04249365746649593,-0.014310372038694388
pt_residuals[8],0.2621753029965053,0.26166630492199766,0.053267386269207836,0.1757223508622582,0.20730897655839992,0.31709779457269266,0.35003732081376887
pt_residuals[90],0.02141082953003227,0.0209943724138405,0.041260923862535784,-0.045331521810875526,-0.02118997053129383,0.0640644421264904,0.0900679425149607
pt_residuals[91],-0.5431622770080369,-0.5437713846775936,0.06279519748152694,-0.6451403179065333,-0.6091613423009649,-0.47737165450398883,-0.43912750170122955
pt_residuals[92],0.0695790579093148,0.06954717276294752,0.11678712869974132,-0.12186787597412163,-0.05070257081685823,0.18968841154341762,0.26134084102634103
pt_residuals[93],0.08172743104572844,0.08184588991663061,0.11562803315462197,-0.1083388124805008,-0.0367474698209916,0.20068453183033985,0.2727226062233611
pt_residuals[94],0.06369492744063006,0.06410802402824801,0.11636498019393683,-0.1278249005423281,-0.05639824073168432,0.183470013462472,0.2546244448407869
pt_residuals[95],0.022259919017906766,0.02322249131986706,0.11582716334081039,-0.16786475109071605,-0.09684964782746001,0.14119655162061293,0.21208959020932677
pt_residuals[96],0.03510932488305855,0.03518141144923681,0.13205808346954723,-0.18162717160173472,-0.100602834405787,0.17097974284709086,0.2518863876956215
pt_residuals[97],0.0876802702891673,0.08741206105691135,0.11094702146756871,-0.09335524176494134,-0.02628692530122921,0.20220692599559956,0.2693125887583558
pt_residuals[98],-0.0030071977874148283,-0.003288056923961502,0.10433594846775855,-0.17424397337592273,-0.11030404123567827,0.10429544918640293,0.1693656009946697
pt_residuals[99],-0.0659215023305859,-0.0659396047552736,0.09931739938248749,-0.2293014574922,-0.167066042116729,0.03614577128641288,0.0968938345443076
pt_residuals[9],0.045992549119855994,0.045493994847580876,0.06292067445394346,-0.05683672102756938,-0.018727699882213546,0.11091832402052558,0.1502101448041829
pthat_init[1],0.7055895474308449,0.7057435583647677,0.16455793618159148,0.43533752011274895,0.5351124925773993,0.875343979574199,0.9755288460907833
pthat_init[2],0.5073190104983731,0.5069092839522844,0.16352550987116504,0.2391182697247675,0.3388374772586425,0.6749903225439691,0.7752441411555576
pthat_init[3],0.5063605834716448,0.5062088273666958,0.16338776885668463,0.23880830930712155,0.3376440924033882,0.6754267967443285,0.7757803460922422
pthat_init[4],0.30788832064349014,0.3086910557479666,0.16439399787750536,0.03958829743177187,0.13770405113055467,0.47757001496544244,0.5776271455490475
pthat_init[5],0.40797871602151214,0.40833758311285584,0.1637297940315219,0.13899970447217438,0.23869158112752095,0.5775738980644695,0.6769188645690004
pthat_init[6],0.5077381330744619,0.5079674530954232,0.16284918858590092,0.23915524128627713,0.3404340987593665,0.6752277522494735,0.7752106975557619
pthat_init[7],0.4080996945072615,0.4081567734041356,0.1637307238099718,0.14044417341062637,0.24059787189341628,0.5763432392361142,0.6774472698323043
puhat_init[1],-0.178133365705472,-0.17923416481532517,0.6732713530429597,-1.2880509040418733,-0.8741643048959374,0.5126504065456261,0.9301235858568961
puhat_init[2],0.4596975913194254,0.4593356685997997,0.670359174625534,-0.6384818134041645,-0.2309465652996437,1.1471215997459965,1.5651181529865692
puhat_init[3],0.5582365586653159,0.5516439578388886,0.6604047331839671,-0.5256373831275354,-0.12453938773584347,1.2433792782810966,1.646518614876335
puhat_init[4],1.1321237980209726,1.1320277180627272,0.672152811872382,0.022925791289503988,0.43958936133799925,1.8238362538085768,2.2368944310115078
puhat_init[5],-0.7054743223353438,-0.7099644819409493,0.6703225268966347,-1.8004980001119306,-1.3958647569036144,-0.008979188052010626,0.39828491780867337
tau,0.0842235513804769,0.08383058718527397,0.015842515529653652,0.05892080946334365,0.06763161731972928,0.10087535629353374,0.110937783456627
ulc_missing,0.7201631293412505,0.7205160117309407,0.5874251185122368,-0.24334163156981128,0.11494666803382403,1.326988792187418,1.6830635252318442
xi_pt[1],0.38612665083788306,0.38734806350181483,0.12206560580697941,0.1833931353565397,0.25991270450701603,0.5117843369314867,0.5850842326153445
xi_pt[2],0.5425579053729194,0.5424982888412792,0.13706471403570558,0.31651802561687115,0.4021791692405524,0.6823942862328007,0.7688685591428309
xi_pu[1],5.469904732676275,5.4754255742930455,0.7053806973944493,4.305408754136237,4.730390983751919,6.195805862364657,6.616517546441691
xi_pu[2],-0.24675529933743634,-0.2465385834831626,0.7258275978386448,-1.4371003146243624,-0.9949834623020013,0.5007583571299048,0.9443236787613363
=======
alpha_pt_0,-0.0025976959357378957,-0.0026061115020680277,0.0053853242833304775,-0.011541941375598878,-0.008195943616770918,0.0029555320103990357,0.006232036888737716
alpha_pt_lag[1],-0.00390733289256876,-0.0039057332784644848,0.004952604528897286,-0.012034478840605043,-0.00900115690782711,0.0011949461155518525,0.004275245207528453
alpha_pt_lag[2],-7.62915268249048e-4,-7.452301365043045e-4,0.004836578720031678,-0.008711573792643708,-0.005776524129531749,0.004236776470274204,0.007167058850941897
alpha_pt_lag[3],0.006501728879062878,0.006485859566801855,0.004837682565485392,-0.0014426842246905726,0.0015041406395101449,0.011476579542043158,0.014462407019736374
alpha_pt_lag[4],-0.005953563430005445,-0.0059733081022087745,0.005287011706771659,-0.014630573898371378,-0.011351903684249631,-5.252908823104901e-4,0.002807324322492731
delta_pt_0,1.1166292644962719,1.115466483921145,0.05808667321325314,1.023604442002971,1.0568282884592768,1.1767386470050636,1.2141024702799275
delta_pu_0,1.1927539423258544,1.1923588689543485,0.08789346259879195,1.048948508087634,1.101801075300628,1.2841878247569338,1.3383109339299193
eps_pt,0.16108067399257633,0.16022077984628408,0.013826380688071306,0.13997531864665894,0.14704984892369727,0.17524694738651322,0.18517165780141098
eps_pu,0.6974490012000019,0.6943551001217518,0.050413256742887345,0.620171880385429,0.6457562646104205,0.7499389505914641,0.785145599986589
gamma_pt_0,-0.20061832411579184,-0.19105344070999722,0.21430375605648277,-0.5706524305334011,-0.42929625190314497,0.03326443201724947,0.13579320211687698
gamma_pt_lag[1],-0.13299488014609037,-0.0996090961990555,0.1296649629060679,-0.39111552635442026,-0.2663086303977668,-0.010324407213508842,0.010182139283684532
gamma_pt_lag[2],-0.2734620685029574,-0.24077430096087088,0.20404784140839444,-0.6544454136096555,-0.49388512178408456,-0.058351257596299194,-0.00644236258290046
gamma_pt_lag[3],-0.2597290312006532,-0.22780910730103965,0.19562803291646208,-0.6296193689241044,-0.4721903890123107,-0.0546027336273962,-0.005228609276934516
gamma_pt_lag[4],-0.3159686141262712,-0.29640403878401744,0.20348740294800002,-0.6829722197240641,-0.5365972405450539,-0.09523297900276505,-0.02349877408393159
gamma_pu_0,-2.337241404418729,-2.3410588673243726,0.7332321260109655,-3.533656715883048,-3.1003148861892207,-1.5765240601238955,-1.1279851457346362
gamma_pu_lag[1],-0.4188717433616458,-0.4238853899789349,0.7779102432072158,-1.6932091919815009,-1.2272408524996632,0.394480402983878,0.868704730787464
gamma_pu_lag[2],0.4635936509646044,0.47895764692679443,0.6932008049561171,-0.7089764363647933,-0.27290806188815786,1.2107744209665612,1.5849316453771636
lambda_pt_0,-0.34160887027095405,-0.2985287147903473,0.19079495189486376,-0.7145994382994462,-0.5445469211583669,-0.1528572608726205,-0.11750390408970711
lambda_pt_lag[1],-0.3498579997407625,-0.35157803783041075,0.3451177931331596,-0.8901718666255292,-0.7652079260065824,0.06744959680186936,0.18975553244084647
lambda_pt_lag[2],-0.3491246608079196,-0.3483720021812648,0.3463876658815166,-0.8900035794029891,-0.7693847441115964,0.0687696166879316,0.19096456131245665
lambda_pt_lag[3],-0.3498382119620935,-0.34921873813707033,0.3462416728133372,-0.8891617093761438,-0.7685452042866442,0.06923562280715188,0.19010518569896265
lambda_pt_lag[4],-0.3481529185852258,-0.34788403609816465,0.34798283161437277,-0.890552678233333,-0.7710020300050533,0.07389832290134025,0.19108386037531144
lambda_pu_0,-3.434626627889451,-3.436061450420241,0.8655725717593629,-4.877269260495346,-4.336021533210694,-2.528057065004321,-2.015205628820044
lambda_pu_lag[1],-3.0019515120483726,-3.000739165199246,1.7270387541259904,-5.69467066579235,-5.097285557343444,-0.9052826723449106,-0.30192334367631357
lambda_pu_lag[2],-3.00930533765144,-3.0187984944756066,1.7317077601980762,-5.701887757183779,-5.103229254260338,-0.913871001542343,-0.3054628899235079
nhat_init,5.704323643576026,5.707918283935629,0.1700459128874164,5.4165025098308615,5.525999167012025,5.885440641192562,5.9790584197717465
phi_pt_0,-0.017075566113913948,-0.017092007967589598,0.018567165159795587,-0.047508941838347446,-0.03632295514451171,0.0019859012411561744,0.013579350446682457
phi_pt_lag[1],0.005658110447724409,0.005520549441138778,0.01828661190953268,-0.02424369941678785,-0.01314921066659492,0.024527017359966853,0.03592255662622576
