parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[55],0.050127813932822236,0.05074937466297336,0.06597192466768381,-0.05921769212452239,-0.018140854478427743,0.1178796602847808,0.15737038223640637
pt_residuals[56],-0.23804944259871208,-0.23792807800331883,0.06546983800397273,-0.3455083428569011,-0.3049670901491667,-0.1704622300178466,-0.13168377966405606
pt_residuals[57],-0.10313089883722006,-0.10324110938378356,0.05588106821696679,-0.19460246107526188,-0.16092489701466348,-0.04559111355711877,-0.01039783792114243
pt_residuals[58],-0.2141945029173481,-0.21469744400505453,0.058951999890207364,-0.31012044795588656,-0.27529526684914024,-0.15335605094198584,-0.11646268183719961
pt_residuals[59],-0.14283832716948042,-0.14313169542067883,0.05883855747638664,-0.23864321746495837,-0.2035584176531533,-0.08206918394355465,-0.045662193475403026
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.059784483793456564,0.059493847959453894,0.05900258773143209,-0.037718768095446026,-9.647653395211679e-4,0.12110716511543501,0.15717782878800307
pt_residuals[61],-0.12364327775742816,-0.12297862930151365,0.05724957224770495,-0.2182650975608204,-0.18313302087403496,-0.06495357225461852,-0.0299908183853353
pt_residuals[62],-0.057104330785989074,-0.056533541451748326,0.054518506436285974,-0.14709693662737416,-0.11287274202382844,-6.607484719621094e-4,0.03234454718421724
pt_residuals[63],-0.039870826811740374,-0.039774624094610356,0.05405133243147665,-0.129811803011549,-0.09478855242257601,0.01590535209954478,0.04904203679952869
pt_residuals[64],0.2046768476601513,0.20460379429500117,0.04959193594902101,0.12388475600885955,0.15288645778786092,0.25590668423756663,0.28582249929396647
pt_residuals[65],0.2453407659233916,0.24582195730933404,0.054630538926412585,0.15528189347238117,0.18873586808504594,0.30142757776836726,0.33503479149986803
pt_residuals[66],-0.02168138136895936,-0.021430048554468617,0.053826664735175986,-0.10967939725907677,-0.07712970878478936,0.03390822588666747,0.06631702848536988
pt_residuals[67],0.17817552104016524,0.17788362656008205,0.0571608427206552,0.08488915839369826,0.11825725963363248,0.23670783729513906,0.27179737416191413
pt_residuals[68],-0.10543698161064859,-0.10543259726279708,0.05446940013996231,-0.19527544482373552,-0.16159276400187195,-0.0494446539748624,-0.015618841334841677
pt_residuals[69],0.12381416254633561,0.12371793270939446,0.055292051332835865,0.033838652132156206,0.0672762163975211,0.18041747105598932,0.21451648400294618
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.11534419905286067,0.11465210874297094,0.05813345591592528,0.02132264855264488,0.055750767038549746,0.17511397143823884,0.212317598335108
pt_residuals[71],0.16466041272381443,0.16466660460481494,0.059882699530883036,0.06658395483091094,0.10280981500533691,0.22661236530850973,0.2633394904649775
pt_residuals[72],-0.0600501961960615,-0.0601111668005164,0.05570830845160407,-0.1522497283121433,-0.11743764208862535,-0.002217663930058188,0.03176773605779899
pt_residuals[73],0.08568120894627301,0.084710147459162,0.05864579543779985,-0.009659991765282556,0.025214059571213567,0.1464971974773792,0.18285539233952813
pt_residuals[74],-0.1942237804698681,-0.1944641903105271,0.06008404968754906,-0.29273315996448973,-0.25636442809964,-0.1322116761982283,-0.095394365872538
pt_residuals[75],0.01754552323587201,0.017590504897637055,0.055625863589626914,-0.07423421520012764,-0.03916297653679791,0.07428900858221124,0.10957614712570868
pt_residuals[76],-0.14263163602507795,-0.14243279331353983,0.04772527641412381,-0.22086148882039283,-0.19198720801348082,-0.09366900283118722,-0.0642630269068257
pt_residuals[77],-0.01377053012007576,-0.013487677487206612,0.047667557547902,-0.09266972414140852,-0.06276020593092749,0.03573771863995731,0.0643971655775338
pt_residuals[78],0.09584388704544172,0.09607810009165954,0.05657918367340622,0.002229107554412904,0.037020067466029885,0.1543640467849219,0.1883457141599344
pt_residuals[79],0.05535346834052224,0.05583590386082432,0.05938404822910337,-0.0418329388808534,-0.006674273451241401,0.11678841297369241,0.15259992047855758
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],0.0038603502079008114,0.004365222568997823,0.05266032210547723,-0.08288377959453286,-0.050881034641318455,0.058046405528917835,0.08907240805217598
pt_residuals[81],-0.03391657808836417,-0.03344760414427697,0.05244252580675636,-0.12099254037463406,-0.08818237325938025,0.02035265194016772,0.051150214565528034
pt_residuals[82],0.060277141475842115,0.06025985710015999,0.04853617405782499,-0.01914065293674026,0.010029887700567324,0.11080520391066757,0.1399832956887238
pt_residuals[83],-0.051571260340761774,-0.05167845681990196,0.04474490863552789,-0.12522597771321603,-0.09739982152458397,-0.005655561752191104,0.02220106789996383
pt_residuals[84],-0.023351022214304407,-0.023369120533077353,0.0461803196934376,-0.09918087894548516,-0.07119055784032641,0.023957102019443177,0.053027758586976746
pt_residuals[85],0.06021696572560053,0.060249794856777006,0.04858255010547223,-0.019046477310631187,0.010279373311637892,0.10977676449213353,0.14046301854285106
pt_residuals[86],-0.13917846430319186,-0.13887478708384804,0.05001359020638822,-0.2215317975582563,-0.1907920174454266,-0.08734320443575608,-0.05718188459859543
pt_residuals[87],-0.05764095965684391,-0.05774534308994311,0.050704960881665304,-0.1400259604245049,-0.1094620761676299,-0.005551963304720706,0.026271190338863132
pt_residuals[88],-0.06956365043484407,-0.07023722003328481,0.050756298315562505,-0.15202467178031392,-0.12155371559366895,-0.017040961481627887,0.015234103078781609
pt_residuals[89],-0.1107007576189772,-0.11084743110758305,0.04922090683960826,-0.19090308237030862,-0.16146887502614032,-0.06002226741118589,-0.029420046556272665
pt_residuals[8],0.2396352466549211,0.2397557862479313,0.05987354700200303,0.1417254172518381,0.17735806015841793,0.3008208063960197,0.33807220059490417
pt_residuals[90],0.0687151091079292,0.06904446287343727,0.04823644810634539,-0.010732876080514648,0.018494835779471985,0.11858598404354921,0.1479338269603704
pt_residuals[91],-0.4993176692662241,-0.4994409911507759,0.07472847119507314,-0.6214619809607386,-0.5763694292929099,-0.4227438315354684,-0.37640378427668664
pt_residuals[92],-0.03321323036135952,-0.033420847997428976,0.11140796548495722,-0.21638098955314466,-0.14725221781364467,0.08289948037683842,0.14792253109764897
pt_residuals[93],0.004063094742968388,0.004490751670457954,0.10627348391019703,-0.17295316041223743,-0.10497063086222774,0.11361620077153044,0.1774906561862382
pt_residuals[94],0.022707802984251086,0.02312861261237678,0.10633822857004266,-0.15336817477827885,-0.08708887090458227,0.1316174676136651,0.19617445929568172
pt_residuals[95],0.05597683151002394,0.056152766970195694,0.10480655386901329,-0.1167104133727291,-0.051089311951892105,0.1635725966440749,0.2284167289254466
pt_residuals[96],0.06072238615325937,0.06083854143408923,0.11938815612636296,-0.13515391590262693,-0.061630693920488214,0.18301923455473806,0.25749196398963653
pt_residuals[97],0.07917416025198223,0.07840076492801273,0.11146186984973479,-0.10523072689153723,-0.03486521495797648,0.19396487871070736,0.2618673335009278
pt_residuals[98],-0.06345955770093649,-0.06387642702435259,0.09691214177903504,-0.22295292632054525,-0.16336586229928302,0.03608348692938717,0.09492218034093629
pt_residuals[99],-0.04894856754705171,-0.04840769037800852,0.09631191083610742,-0.20774860475111706,-0.1486378306104023,0.04870953038438395,0.10925643611427718
pt_residuals[9],0.0456336885031577,0.0454233949125003,0.06431963333680617,-0.060756424181545234,-0.020210938417165758,0.11227034319054238,0.15181812059180327
pthat_init[1],0.7043090649038983,0.7036452368148655,0.15725912544689097,0.44411158098911996,0.5423477304243962,0.8666848228684139,0.9653850886555035
pthat_init[2],0.5049833655973579,0.5048255182881499,0.15532712812517718,0.2497454748102363,0.3437574476906405,0.6638841981404637,0.7626044418602085
pthat_init[3],0.5059537761189461,0.5056121498582334,0.15420140901187557,0.2532361208063865,0.3486957460742005,0.6642461497755853,0.7583818969600146
pthat_init[4],0.30595508914112257,0.3065920146879769,0.157475316480842,0.04734079991088375,0.1435817632280537,0.46791763061957514,0.5654357314254428
pthat_init[5],0.405819366797289,0.4056115321637809,0.15656850452139662,0.1487265599662366,0.24237838319843874,0.5672248962439075,0.6629690644569349
pthat_init[6],0.5059556514416298,0.5061786229804567,0.15589715826694406,0.24805354254626982,0.345776353112555,0.6670719868138023,0.761320092680054
pthat_init[7],0.4066750033727199,0.4049907394929272,0.15332465136243595,0.1575920066133209,0.24919577851125357,0.5649251613160597,0.6578613203411016
puhat_init[1],0.49374100179325897,0.4932836202271451,0.8027703579878691,-0.8241848129032221,-0.34036466525138354,1.3264629185266323,1.8158446757882705
puhat_init[2],0.15135112435575115,0.15476057637284668,0.783860283643755,-1.1374227080549821,-0.6549858943784497,0.9480320252253647,1.458485342971491
puhat_init[3],0.4991449268086344,0.48894177324842303,0.7843097419528736,-0.7860307055577973,-0.3020253390477955,1.3137873660113706,1.791609066637273
puhat_init[4],2.7694149925601454,2.7771362820632017,0.784662654839641,1.4565051437116805,1.9547967791849463,3.5827974055366902,4.048945129857422
puhat_init[5],0.3215037872304523,0.3219333725352823,0.7910061022271232,-1.0015535845535826,-0.49379752412336675,1.1398606103938131,1.6223079993545197
tau,0.08491149772669575,0.08427049000243098,0.015831011007444,0.05979144608014123,0.06854745987142175,0.10167958860946374,0.1120600820961477
xi_pt[1],0.4585676381555983,0.4592652221646868,0.116899476180324,0.2658145532292784,0.3361429225938356,0.579328766392338,0.6496440598984143
xi_pt[2],0.51808559690025,0.5165647847364019,0.13299819722229417,0.3007354394181665,0.3811397808220148,0.6563517989019886,0.7381493219712087
xi_pu[1],5.049754946963772,5.053260661432403,0.83452596768932,3.6742905801474675,4.185337863799982,5.9086751177954495,6.411041208809404
xi_pu[2],-1.4142323423332812,-1.4171923096008228,0.8670955491621739,-2.8438101051635285,-2.3092994708627863,-0.5261351365168039,0.010836633793189205
=======
aena_missing,0.8011939990870222,0.801677413420811,0.651341364239048,-0.26998047270257586,0.13507645034243473,1.4578301082301874,1.8702430036051845
alpha_pt_0,-0.0020846737172764197,-0.002110732781504726,0.00523685736013306,-0.010634841647593181,-0.0074490920873016815,0.003268978295935598,0.006523532102702934
alpha_pt_lag[1],-0.004345783341022036,-0.004358278985728409,0.004844377709514653,-0.012289851059090565,-0.009252676276780869,5.896651565797258e-4,0.003575610979990323
alpha_pt_lag[2],-0.0012144394795119845,-0.001203428050701505,0.004669831300088733,-0.008901898075706759,-0.006000240403943341,0.0035651584555735152,0.006519537584980904
alpha_pt_lag[3],0.007202491863945433,0.007171352245487428,0.00472779860692832,-5.188989434747632e-4,0.0023755602007468125,0.01199924095381134,0.015046343246859599
alpha_pt_lag[4],-0.005421518769473692,-0.005421328774794981,0.005155181089891383,-0.013862926699803305,-0.01075564883197871,-8.876891935319753e-5,0.003163470705306936
delta_pt_0,1.1514984967713209,1.1510792335729048,0.06874360579265877,1.038674890337463,1.0811585774091717,1.2208818293290533,1.264040390604735
delta_pu_0,1.5085601641502797,1.5082113120319773,0.08777097865315865,1.3649778995505062,1.4171012530223295,1.5990380577017234,1.6540235929816554
eps_pt,0.15600037816181858,0.15509326466597081,0.013919804358744708,0.13452688024097784,0.14197095394365644,0.17041875781606097,0.18043284604608745
eps_pu,0.8566473657826158,0.8532774374484317,0.06055250847793945,0.7637492796205472,0.7945614253265202,0.9190935436110885,0.9610350183635373
gamma_pt_0,-0.49500665822218415,-0.4989098611886942,0.30676403746553077,-0.9885660896016848,-0.8113963136749757,-0.17729189426911593,0.0197222861987747
gamma_pt_lag[1],0.2388862504053055,0.2491709881277978,0.3466588673712189,-0.3483151454530485,-0.12853750308169112,0.6115009856285052,0.7974539894454287
gamma_pt_lag[2],-0.25816911478178745,-0.26302335237988095,0.3682016110343037,-0.857800173374804,-0.636739044142085,0.12204697302495492,0.35407466770361384
gamma_pt_lag[3],-0.19822921277931402,-0.19597847630961301,0.3527190527130584,-0.7831031403001116,-0.5654435026875584,0.16538331595227967,0.3775878375839704
gamma_pt_lag[4],-0.3789946943848011,-0.38155469875855813,0.3013337604931095,-0.8713613540837847,-0.6902603647659408,-0.06399280341881403,0.12537393621210768
gamma_pu_0,-1.0622330754392033,-1.0589198725728437,0.7419587915895484,-2.2958045005959185,-1.8282461853508125,-0.2868131228174957,0.16419466363538873
gamma_pu_lag[1],-0.19498444424871336,-0.18535666352640479,0.7998220904804576,-1.5227017588452545,-1.0317314355348635,0.643561063742186,1.1302446328846243
gamma_pu_lag[2],-0.00359959036800745,0.006978842217020387,0.7446781213001257,-1.2305263586059496,-0.7873924596698376,0.7781924690449425,1.235216292862705
lambda_pt_0,-0.1706887832169944,-0.17107093959238936,0.3714988007773981,-0.7862861691965931,-0.5566421781106542,0.21334518763986948,0.4453654129905708
lambda_pt_lag[1],-0.49923011017172036,-0.4961226389934062,0.8658085712227166,-1.8499965954651276,-1.5532634460979085,0.5528635302758009,0.8568026263882376
lambda_pt_lag[2],-0.49494995336943326,-0.49039540676280896,0.8688222818875322,-1.8561851228906647,-1.546323555040772,0.5578022134678026,0.8535076574616659
lambda_pt_lag[3],-0.4973513622223929,-0.5042827907438563,0.866130902874941,-1.8470639480743858,-1.540774480848885,0.5553974893178623,0.8496527088055613
lambda_pt_lag[4],-0.49750438441727474,-0.4878241379603545,0.8639610377214381,-1.844615830043713,-1.5451679307734925,0.5429165209256227,0.847450030830671
lambda_pu_0,-2.6812228849058037,-2.6855621948647723,0.8748220995712831,-4.133938220682534,-3.585451831833106,-1.7623419625509729,-1.2374540600333972
lambda_pu_lag[1],-3.0194925534294255,-3.0377469508244666,1.7349404049291155,-5.708620358874442,-5.120640665273091,-0.9159800679603236,-0.3069805869316658
lambda_pu_lag[2],-2.9971930109954608,-2.994304546356369,1.7261780509197027,-5.699534165073827,-5.098361506164212,-0.9168163908297893,-0.3010295959042075
nhat_init,5.666841182932727,5.668662339073225,0.17613209532761442,5.372574357399655,5.481270324732371,5.851731917795628,5.954207455378915
phi_pt_0,-0.0012666467339212952,-0.0012323440990394396,0.016679958577762635,-0.028809720497017497,-0.018359033061867265,0.01581687954669778,0.026245192372854782
phi_pt_lag[1],0.02221433877991867,0.02196057143806668,0.016823182443202085,-0.005449176510847871,0.004814927787455208,0.03968206243169957,0.049866486640785634
